index,type,name,status,embedded_dump,embedded_size,embedded_sha256,candidate_count
3196,xanim,viewmodel_m1911_crawl_in_empty,inventory,,,,
3197,xanim,viewmodel_m1911_crawl_forward_empty,inventory,,,,
3198,xanim,viewmodel_m1911_crawl_back_empty,inventory,,,,
3199,xanim,viewmodel_m1911_crawl_right_empty,inventory,,,,
3200,xanim,viewmodel_m1911_crawl_left_empty,inventory,,,,
3201,xanim,viewmodel_m1911_crawl_out_empty,inventory,,,,
3202,xanim,viewmodel_m1911_ads_fire,inventory,,,,
3203,xanim,viewmodel_m1911_d2p_in,inventory,,,,
3204,xanim,viewmodel_m1911_d2p_loop,inventory,,,,
3205,xanim,viewmodel_m1911_d2p_out,inventory,,,,
3206,xanim,viewmodel_m1911_d2p_in_empty,inventory,,,,
3207,xanim,viewmodel_m1911_d2p_loop_empty,inventory,,,,
3208,xanim,viewmodel_m1911_d2p_out_empty,inventory,,,,
3209,xanim,viewmodel_m1911_ads_up,inventory,,,,
3210,xanim,viewmodel_m1911_ads_down,inventory,,,,
3211,image,menu_mp_weapons_1911,inventory,,,,
3212,material,menu_mp_weapons_1911,inventory,,,,
3213,weapon,m1911_zm,inventory,,,,
3214,image,~~-gweapon_parbolic_knife_spc~7a335686,inventory,,,,
3215,image,~-gweapon_parbolic_knife_col,inventory,,,,
3216,material,mc/mtl_weapon_parabolic_knife,inventory,,,,
3217,xmodel,viewmodel_knife,inventory,,,,
3218,xmodel,weapon_parabolic_knife,inventory,,,,
3219,techniqueset,",effect_7104842q",inventory,,,,
3220,techniqueset,",effect_5f6f0490",inventory,,,,
3221,techniqueset,",wc_lit_sm_b0c0n0s0_w16w6e35",inventory,,,,
3222,fx,",impacts/fx_flesh_hit_splat",inventory,,,,
3223,techniqueset,",effect_32z8zqf9",inventory,,,,
3224,xmodel,",fx_axis_createfx",inventory,,,,
3225,fx,",impacts/fx_flesh_hit_knife_mp",inventory,,,,
3226,fx,",impacts/fx_flesh_hit_knife_noblood",inventory,,,,
3227,xanim,viewmodel_m4m203_knife_melee_1,inventory,,,,
3228,xanim,viewmodel_m4m203_knife_melee_2,inventory,,,,
3229,rawfile,rumble/defaultweapon_melee,dumped_embedded,fastfiles/mod/assets/rumble/defaultweapon_melee,165,3dea08b6794532a3f850f209ffc5598e48124db64e3267b635662f4f890f48cd,
3230,rawfile,rumble/defaultweapon_melee_h.rmb,dumped_embedded,fastfiles/mod/assets/rumble/defaultweapon_melee_h.rmb,97,40e637439c2880c37a8a2c5d8cdd4e1288a80ff5b7881b518a87aa1411822f30,
3231,rawfile,rumble/defaultweapon_melee_l.rmb,dumped_embedded,fastfiles/mod/assets/rumble/defaultweapon_melee_l.rmb,82,f39fc90175425403b0a2d74e649884962280141b75cc200212c1ddf3d1df19b6,
3232,xanim,viewmodel_vorkuta_empty_hands,inventory,,,,
3233,weapon,knife_zm,inventory,,,,
3234,image,~~-gmorphine_s-rgb&~-rmorphin~7d2e139d,inventory,,,,
3235,image,~-gmorphine_c,inventory,,,,
3236,material,mc/mtl_usa_morphine_tube,inventory,,,,
3237,image,~~-gmorphine_glass_s-rgb&$black-l,inventory,,,,
3238,image,~-gmorphine_glass_c,inventory,,,,
3239,material,mc/mtl_usa_morphine_cap,inventory,,,,
3240,image,~-gmorphine_pin_c,inventory,,,,
3241,techniqueset,mc_lit_sm_t0c0_90wz6fe2,inventory,,,,
3242,material,mc/mtl_usa_morphine_pin,inventory,,,,
3243,xmodel,viewmodel_usa_morphine,inventory,,,,
3244,xanim,viewmodel_ussmokegrenade_idle,inventory,,,,
3245,xanim,viewmodel_syrette_pullout,inventory,,,,
3246,xmodel,viewmodel_hands_cloth,inventory,,,,
3247,image,hud_us_grenade,inventory,,,,
3248,material,hud_us_grenade,inventory,,,,
3249,weapon,syrette_zm,inventory,,,,
3250,fx,",impacts/fx_flesh_hit_knife",inventory,,,,
3251,techniqueset,",mc_projecteddecal_27zq5445",inventory,,,,
3252,xmodel,",fx_decal_character_blood",inventory,,,,
3253,material,",gfx_fxt_bio_blooddrops_ds64",inventory,,,,
3254,material,",gfx_fxt_bio_bloodgush_ds64",inventory,,,,
3255,material,",gfx_fxt_bio_bloodburst",inventory,,,,
3256,material,gfx_fxt_smk_gen_z10,inventory,,,,
3257,fx,impacts/fx_flesh_hit_neck_fatal,inventory,,,,
3258,xanim,viewmodel_m1911_dw_right_idle,inventory,,,,
3259,xanim,viewmodel_m1911_dw_right_idle_empty,inventory,,,,
3260,xanim,viewmodel_m1911_dw_right_fire,inventory,,,,
3261,xanim,viewmodel_m1911_dw_right_lastshot,inventory,,,,
3262,xanim,viewmodel_m1911_dw_right_reload_empty,inventory,,,,
3263,xanim,viewmodel_m1911_dw_pullout,inventory,,,,
3264,xanim,viewmodel_m1911_dw_first_raise,inventory,,,,
3265,xanim,viewmodel_m1911_dw_putaway,inventory,,,,
3266,xanim,viewmodel_m1911_dw_sprint_in,inventory,,,,
3267,xanim,viewmodel_m1911_dw_sprint_loop,inventory,,,,
3268,xanim,viewmodel_m1911_dw_sprint_out,inventory,,,,
3269,xanim,viewmodel_m1911_dw_sprint_in_empty,inventory,,,,
3270,xanim,viewmodel_m1911_dw_sprint_loop_empty,inventory,,,,
3271,xanim,viewmodel_m1911_dw_sprint_out_empty,inventory,,,,
3272,xanim,viewmodel_m1911_dw_crawl_in,inventory,,,,
3273,xanim,viewmodel_m1911_dw_crawl_forward,inventory,,,,
3274,xanim,viewmodel_m1911_dw_crawl_back,inventory,,,,
3275,xanim,viewmodel_m1911_dw_crawl_right,inventory,,,,
3276,xanim,viewmodel_m1911_dw_crawl_left,inventory,,,,
3277,xanim,viewmodel_m1911_dw_crawl_out,inventory,,,,
3278,xanim,viewmodel_m1911_dw_crawl_in_empty,inventory,,,,
3279,xanim,viewmodel_m1911_dw_crawl_forward_empty,inventory,,,,
3280,xanim,viewmodel_m1911_dw_crawl_back_empty,inventory,,,,
3281,xanim,viewmodel_m1911_dw_crawl_right_empty,inventory,,,,
3282,xanim,viewmodel_m1911_dw_crawl_left_empty,inventory,,,,
3283,xanim,viewmodel_m1911_dw_crawl_out_empty,inventory,,,,
3284,xanim,viewmodel_m1911_dw_d2p_in,inventory,,,,
3285,xanim,viewmodel_m1911_dw_d2p_loop,inventory,,,,
3286,xanim,viewmodel_m1911_dw_d2p_out,inventory,,,,
3287,xanim,viewmodel_m1911_dw_d2p_in_empty,inventory,,,,
3288,xanim,viewmodel_m1911_dw_d2p_loop_empty,inventory,,,,
3289,xanim,viewmodel_m1911_dw_d2p_out_empty,inventory,,,,
3290,xanim,viewmodel_m1911_dw_ads_up,inventory,,,,
3291,xanim,viewmodel_m1911_dw_ads_down,inventory,,,,
3292,image,hud_colt,inventory,,,,
3293,material,hud_icon_colt,inventory,,,,
3294,weapon,m1911_upgraded_zm,inventory,,,,
3295,xmodel,t6_wpn_pistol_m1911_view_lh,inventory,,,,
3296,xmodel,t6_wpn_pistol_m1911_world_lh,inventory,,,,
3297,xanim,viewmodel_m1911_dw_left_fire,inventory,,,,
3298,xanim,viewmodel_m1911_dw_left_lastshot,inventory,,,,
3299,xanim,viewmodel_m1911_dw_left_idle,inventory,,,,
3300,xanim,viewmodel_m1911_dw_left_idle_empty,inventory,,,,
3301,xanim,viewmodel_m1911_dw_left_reload_empty,inventory,,,,
3302,weapon,m1911lh_upgraded_zm,inventory,,,,
3303,xmodel,t6_wpn_zmb_mg08_view,inventory,,,,
3304,xmodel,t6_wpn_zmb_mg08_world,inventory,,,,
3305,xanim,viewmodel_zomb_mg08_idle,inventory,,,,
3306,xanim,viewmodel_zomb_mg08_fire,inventory,,,,
3307,xanim,viewmodel_zomb_mg08_reload,inventory,,,,
3308,xanim,viewmodel_zomb_mg08_reload_empty,inventory,,,,
3309,xanim,viewmodel_zomb_mg08_pullout,inventory,,,,
3310,xanim,viewmodel_zomb_mg08_first_raise,inventory,,,,
3311,xanim,viewmodel_zomb_mg08_putaway,inventory,,,,
3312,xanim,viewmodel_zomb_mg08_pullout_quick,inventory,,,,
3313,xanim,viewmodel_zomb_mg08_putaway_quick,inventory,,,,
3314,xanim,viewmodel_zomb_mg08_sprint_in,inventory,,,,
3315,xanim,viewmodel_zomb_mg08_sprint_loop,inventory,,,,
3316,xanim,viewmodel_zomb_mg08_sprint_out,inventory,,,,
3317,xanim,viewmodel_zomb_mg08_crawl_in,inventory,,,,
3318,xanim,viewmodel_zomb_mg08_crawl_forward,inventory,,,,
3319,xanim,viewmodel_zomb_mg08_crawl_back,inventory,,,,
3320,xanim,viewmodel_zomb_mg08_crawl_right,inventory,,,,
3321,xanim,viewmodel_zomb_mg08_crawl_left,inventory,,,,
3322,xanim,viewmodel_zomb_mg08_crawl_out,inventory,,,,
3323,xanim,viewmodel_zomb_mg08_ads_fire,inventory,,,,
3324,xanim,viewmodel_zomb_mg08_d2p_in,inventory,,,,
3325,xanim,viewmodel_zomb_mg08_d2p_loop,inventory,,,,
3326,xanim,viewmodel_zomb_mg08_d2p_out,inventory,,,,
3327,xanim,viewmodel_zomb_mg08_ads_up,inventory,,,,
3328,xanim,viewmodel_zomb_mg08_ads_down,inventory,,,,
3329,image,menu_zm_weapons_mg08,inventory,,,,
3330,material,menu_zm_weapons_mg08,inventory,,,,
3331,weapon,mg08_zm,inventory,,,,
3332,tracer,lmg_ug,inventory,,,,
3333,weapon,mg08_upgraded_zm,inventory,,,,
3334,image,~~-gmtl_t6_attach_belt_links_~420413a9,inventory,,,,
3335,image,mtl_t6_attach_belt_links_n,inventory,,,,
3336,image,~-gmtl_t6_attach_belt_links_c,inventory,,,,
3337,material,mc/mtl_t6_attach_belt_links,inventory,,,,
3338,xmodel,t6_wpn_minigun_view,inventory,,,,
3339,image,distortion_heat,inventory,,,,
3340,material,gfx_distortion_heat,inventory,,,,
3341,fx,weapon/muzzleflashes/fx_mini_cannon_flash_base1st,inventory,,,,
3342,fx,weapon/shellejects/fx_minigun,inventory,,,,
3343,material,mc/mtl_t6_wpn_minigun_ammo_noalpha,inventory,,,,
3344,xmodel,t6_wpn_minigun_world,inventory,,,,
3345,xanim,viewmodel_minigun_t6_idle,inventory,,,,
3346,xanim,viewmodel_minigun_t6_fire,inventory,,,,
3347,xanim,viewmodel_minigun_t6_reload_empty,inventory,,,,
3348,xanim,viewmodel_minigun_t6_pullout,inventory,,,,
3349,xanim,viewmodel_minigun_t6_putaway,inventory,,,,
3350,xanim,viewmodel_minigun_t6_pullout_quick,inventory,,,,
3351,xanim,viewmodel_minigun_t6_putaway_quick,inventory,,,,
3352,xanim,viewmodel_minigun_t6_sprint_in,inventory,,,,
3353,xanim,viewmodel_minigun_t6_sprint_loop,inventory,,,,
3354,xanim,viewmodel_minigun_t6_sprint_out,inventory,,,,
3355,xanim,viewmodel_minigun_t6_ads_up,inventory,,,,
3356,xanim,viewmodel_minigun_t6_ads_down,inventory,,,,
3357,rawfile,rumble/heavygun_fire,dumped_embedded,fastfiles/mod/assets/rumble/heavygun_fire,153,8f18612c0f72d3935d9ed88c8b1add1ab025ad3d2388b893288b9d7e356999a4,
3358,rawfile,rumble/heavygun_fire_h.rmb,dumped_embedded,fastfiles/mod/assets/rumble/heavygun_fire_h.rmb,127,b5407de2c69c01bc300495bd702b57e0a4b81ff2c0688dd799feed8adee9ae5a,
3359,rawfile,rumble/heavygun_fire_l.rmb,dumped_embedded,fastfiles/mod/assets/rumble/heavygun_fire_l.rmb,82,d2ab7180b8e37138ca5485fefd3714f959ad3e14b7a3a6cc641587b36de06d8a,
3360,image,tank_reticle,inventory,,,,
3361,material,reticle_minigun,inventory,,,,
3362,image,hud_minigun,inventory,,,,
3363,material,hud_icon_minigun,inventory,,,,
3364,image,ks_menu_minigun_64,inventory,,,,
3365,material,hud_ks_minigun,inventory,,,,
3366,weapon,minigun_alcatraz_zm,inventory,,,,
3367,weapon,minigun_alcatraz_upgraded_zm,inventory,,,,
3368,xmodel,t6_wpn_smg_mp5_view,inventory,,,,
3369,xmodel,t6_wpn_smg_mp5_world,inventory,,,,
3370,xmodel,t6_attach_mag_mp5_view,inventory,,,,
3371,xmodel,t6_attach_mag_mp5_world,inventory,,,,
3372,xanim,viewmodel_mp5_t6_idle,inventory,,,,
3373,xanim,viewmodel_mp5_t6_fire,inventory,,,,
3374,xanim,viewmodel_mp5_t6_reload,inventory,,,,
3375,xanim,viewmodel_mp5_t6_reload_empty,inventory,,,,
3376,xanim,viewmodel_mp5_t6_pullout,inventory,,,,
3377,xanim,viewmodel_mp5_t6_first_raise,inventory,,,,
3378,xanim,viewmodel_mp5_t6_putaway,inventory,,,,
3379,xanim,viewmodel_mp5_t6_pullout_quick,inventory,,,,
3380,xanim,viewmodel_mp5_t6_putaway_quick,inventory,,,,
3381,xanim,viewmodel_mp5_t6_sprint_in,inventory,,,,
3382,xanim,viewmodel_mp5_t6_sprint_loop,inventory,,,,
3383,xanim,viewmodel_mp5_t6_sprint_out,inventory,,,,
3384,xanim,viewmodel_mp5_t6_crawl_in,inventory,,,,
3385,xanim,viewmodel_mp5_t6_crawl_forward,inventory,,,,
3386,xanim,viewmodel_mp5_t6_crawl_back,inventory,,,,
3387,xanim,viewmodel_mp5_t6_crawl_right,inventory,,,,
3388,xanim,viewmodel_mp5_t6_crawl_left,inventory,,,,
3389,xanim,viewmodel_mp5_t6_crawl_out,inventory,,,,
3390,xanim,viewmodel_mp5_t6_ads_fire,inventory,,,,
3391,xanim,viewmodel_mp5_t6_d2p_in,inventory,,,,
3392,xanim,viewmodel_mp5_t6_d2p_loop,inventory,,,,
3393,xanim,viewmodel_mp5_t6_d2p_out,inventory,,,,
3394,xanim,viewmodel_mp5_t6_ads_up,inventory,,,,
3395,xanim,viewmodel_mp5_t6_ads_down,inventory,,,,
3396,image,menu_mp_weapons_mp5,inventory,,,,
3397,material,menu_mp_weapons_mp5,inventory,,,,
3398,weapon,mp5k_zm,inventory,,,,
3399,weapon,mp5k_upgraded_zm,inventory,,,,
3400,xmodel,t6_wpn_smg_mp40_view,inventory,,,,
3401,xmodel,t6_wpn_smg_mp40_world,inventory,,,,
3402,xmodel,t6_attach_mag_mp40_view,inventory,,,,
3403,xmodel,t6_attach_mag_mp40_world,inventory,,,,
3404,xanim,viewmodel_mp40_t6_idle,inventory,,,,
3405,xanim,viewmodel_mp40_t6_idle_empty,inventory,,,,
3406,xanim,viewmodel_mp40_t6_fire,inventory,,,,
3407,xanim,viewmodel_mp40_t6_lastshot,inventory,,,,
3408,xanim,viewmodel_mp40_t6_reload,inventory,,,,
3409,xanim,viewmodel_mp40_t6_reload_empty,inventory,,,,
3410,xanim,viewmodel_mp40_t6_pullout,inventory,,,,
3411,xanim,viewmodel_mp40_t6_putaway,inventory,,,,
3412,xanim,viewmodel_mp40_t6_pullout_quick,inventory,,,,
3413,xanim,viewmodel_mp40_t6_putaway_quick,inventory,,,,
3414,xanim,viewmodel_mp40_t6_pullout_empty,inventory,,,,
3415,xanim,viewmodel_mp40_t6_putaway_empty,inventory,,,,
3416,xanim,viewmodel_mp40_t6_sprint_in,inventory,,,,
3417,xanim,viewmodel_mp40_t6_sprint_loop,inventory,,,,
3418,xanim,viewmodel_mp40_t6_sprint_out,inventory,,,,
3419,xanim,viewmodel_mp40_t6_sprint_in_empty,inventory,,,,
3420,xanim,viewmodel_mp40_t6_sprint_loop_empty,inventory,,,,
3421,xanim,viewmodel_mp40_t6_sprint_out_empty,inventory,,,,
3422,xanim,viewmodel_mp40_t6_crawl_in,inventory,,,,
3423,xanim,viewmodel_mp40_t6_crawl_forward,inventory,,,,
3424,xanim,viewmodel_mp40_t6_crawl_back,inventory,,,,
3425,xanim,viewmodel_mp40_t6_crawl_right,inventory,,,,
3426,xanim,viewmodel_mp40_t6_crawl_left,inventory,,,,
3427,xanim,viewmodel_mp40_t6_crawl_out,inventory,,,,
3428,xanim,viewmodel_mp40_t6_crawl_in_empty,inventory,,,,
3429,xanim,viewmodel_mp40_t6_crawl_forward_empty,inventory,,,,
3430,xanim,viewmodel_mp40_t6_crawl_back_empty,inventory,,,,
3431,xanim,viewmodel_mp40_t6_crawl_right_empty,inventory,,,,
3432,xanim,viewmodel_mp40_t6_crawl_left_empty,inventory,,,,
3433,xanim,viewmodel_mp40_t6_crawl_out_empty,inventory,,,,
3434,xanim,viewmodel_mp40_t6_ads_fire,inventory,,,,
3435,xanim,viewmodel_mp40_t6_d2p_in,inventory,,,,
3436,xanim,viewmodel_mp40_t6_d2p_loop,inventory,,,,
3437,xanim,viewmodel_mp40_t6_d2p_out,inventory,,,,
3438,xanim,viewmodel_mp40_t6_d2p_in_empty,inventory,,,,
3439,xanim,viewmodel_mp40_t6_d2p_loop_empty,inventory,,,,
3440,xanim,viewmodel_mp40_t6_d2p_out_empty,inventory,,,,
3441,xanim,viewmodel_mp40_t6_ads_up,inventory,,,,
3442,xanim,viewmodel_mp40_t6_ads_down,inventory,,,,
3443,image,menu_zm_weapons_mp40,inventory,,,,
3444,material,menu_zm_weapons_mp40,inventory,,,,
3445,image,hud_mp40,inventory,,,,
3446,material,hud_mp40,inventory,,,,
3447,image,~~-gviewhands_marine_gloves_s~08ab7e56,inventory,,,,
3448,image,viewhands_marine_gloves_nml,inventory,,,,
3449,image,~-gviewhands_marine_gloves_col,inventory,,,,
3450,material,mc/mtl_marine_glove,inventory,,,,
3451,material,mc/mtl_marine_glovesleeve,inventory,,,,
3452,xmodel,viewhands_usmc,inventory,,,,
3453,weapon,mp40_stalker_zm,inventory,,,,
3454,weapon,mp40_stalker_upgraded_zm,inventory,,,,
3455,xmodel,t6_wpn_ar_stg44_view,inventory,,,,
3456,xmodel,t6_wpn_ar_stg44_world,inventory,,,,
3457,xmodel,t6_attach_mag_stg44_view,inventory,,,,
3458,xmodel,t6_attach_mag_stg44_world,inventory,,,,
3459,xanim,viewmodel_stg44_t6_idle,inventory,,,,
3460,xanim,viewmodel_stg44_t6_fire,inventory,,,,
3461,xanim,viewmodel_stg44_t6_reload,inventory,,,,
3462,xanim,viewmodel_stg44_t6_reload_empty,inventory,,,,
3463,xanim,viewmodel_stg44_t6_pullout,inventory,,,,
3464,xanim,viewmodel_stg44_t6_first_raise,inventory,,,,
3465,xanim,viewmodel_stg44_t6_putaway,inventory,,,,
3466,xanim,viewmodel_stg44_t6_pullout_quick,inventory,,,,
3467,xanim,viewmodel_stg44_t6_putaway_quick,inventory,,,,
3468,xanim,viewmodel_stg44_t6_sprint_in,inventory,,,,
3469,xanim,viewmodel_stg44_t6_sprint_loop,inventory,,,,
3470,xanim,viewmodel_stg44_t6_sprint_out,inventory,,,,
3471,xanim,viewmodel_stg44_t6_crawl_in,inventory,,,,
3472,xanim,viewmodel_stg44_t6_crawl_forward,inventory,,,,
3473,xanim,viewmodel_stg44_t6_crawl_back,inventory,,,,
3474,xanim,viewmodel_stg44_t6_crawl_right,inventory,,,,
3475,xanim,viewmodel_stg44_t6_crawl_left,inventory,,,,
3476,xanim,viewmodel_stg44_t6_crawl_out,inventory,,,,
3477,xanim,viewmodel_stg44_t6_ads_fire,inventory,,,,
3478,xanim,viewmodel_stg44_t6_d2p_in,inventory,,,,
3479,xanim,viewmodel_stg44_t6_d2p_loop,inventory,,,,
3480,xanim,viewmodel_stg44_t6_d2p_out,inventory,,,,
3481,xanim,viewmodel_stg44_t6_ads_up,inventory,,,,
3482,xanim,viewmodel_stg44_t6_ads_down,inventory,,,,
3483,image,menu_zm_weapons_stg44,inventory,,,,
3484,material,menu_zm_weapons_stg44,inventory,,,,
3485,weapon,mp44_zm,inventory,,,,
3486,weapon,mp44_upgraded_zm,inventory,,,,
3487,xmodel,t6_wpn_smg_pdw57_view,inventory,,,,
3488,xmodel,t6_wpn_smg_pdw57_world,inventory,,,,
3489,xmodel,t6_attach_mag_pdw57_view,inventory,,,,
3490,xmodel,t6_attach_mag_pdw57_world,inventory,,,,
3491,xanim,viewmodel_pdw57_idle,inventory,,,,
3492,xanim,viewmodel_pdw57_fire,inventory,,,,
3493,xanim,viewmodel_pdw57_reload,inventory,,,,
3494,xanim,viewmodel_pdw57_reload_empty,inventory,,,,
3495,xanim,viewmodel_pdw57_pullout,inventory,,,,
3496,xanim,viewmodel_pdw57_first_raise,inventory,,,,
3497,xanim,viewmodel_pdw57_putaway,inventory,,,,
3498,xanim,viewmodel_pdw57_pullout_quick,inventory,,,,
3499,xanim,viewmodel_pdw57_putaway_quick,inventory,,,,
3500,xanim,viewmodel_pdw57_sprint_in,inventory,,,,
3501,xanim,viewmodel_pdw57_sprint_loop,inventory,,,,
3502,xanim,viewmodel_pdw57_sprint_out,inventory,,,,
3503,xanim,viewmodel_pdw57_crawl_in,inventory,,,,
3504,xanim,viewmodel_pdw57_crawl_forward,inventory,,,,
3505,xanim,viewmodel_pdw57_crawl_back,inventory,,,,
3506,xanim,viewmodel_pdw57_crawl_right,inventory,,,,
3507,xanim,viewmodel_pdw57_crawl_left,inventory,,,,
3508,xanim,viewmodel_pdw57_crawl_out,inventory,,,,
3509,xanim,viewmodel_pdw57_ads_fire,inventory,,,,
3510,xanim,viewmodel_pdw57_d2p_in,inventory,,,,
3511,xanim,viewmodel_pdw57_d2p_loop,inventory,,,,
3512,xanim,viewmodel_pdw57_d2p_out,inventory,,,,
3513,xanim,viewmodel_pdw57_ads_up,inventory,,,,
3514,xanim,viewmodel_pdw57_ads_down,inventory,,,,
3515,image,menu_mp_weapons_ar57,inventory,,,,
3516,material,menu_mp_weapons_ar57,inventory,,,,
3517,weapon,pdw57_zm,inventory,,,,
3518,attachmentunique,au_pdw57_none,inventory,,,,
3519,xanim,viewmodel_pdw57_mms_first_raise,inventory,,,,
3520,xanim,viewmodel_pdw57_mms_ads_up,inventory,,,,
3521,xanim,viewmodel_pdw57_mms_ads_down,inventory,,,,
3522,attachmentunique,au_pdw57_mms,inventory,,,,
3523,xanim,viewmodel_pdw57_rangefinder_ads_fire,inventory,,,,
3524,xanim,viewmodel_pdw57_rangefinder_ads_up,inventory,,,,
3525,xanim,viewmodel_pdw57_rangefinder_ads_down,inventory,,,,
3526,attachmentunique,au_pdw57_rangefinder,inventory,,,,
3527,xanim,viewmodel_pdw57_reflex_ads_up,inventory,,,,
3528,xanim,viewmodel_pdw57_reflex_ads_down,inventory,,,,
3529,attachmentunique,au_pdw57_reflex,inventory,,,,
3530,weapon,pdw57_upgraded_zm,inventory,,,,
3531,xmodel,t6_wpn_pistol_python_view,inventory,,,,
3532,xmodel,t6_wpn_pistol_python_world,inventory,,,,
3533,xanim,viewmodel_python_sw_idle,inventory,,,,
3534,xanim,viewmodel_python_sw_fire,inventory,,,,
3535,xanim,viewmodel_python_manual_reload_loop,inventory,,,,
3536,xanim,viewmodel_python_manual_reload_in,inventory,,,,
3537,xanim,viewmodel_python_manual_reload_out,inventory,,,,
3538,xanim,viewmodel_python_sw_pullout,inventory,,,,
3539,xanim,viewmodel_python_sw_first_raise,inventory,,,,
3540,xanim,viewmodel_python_sw_putaway,inventory,,,,
3541,xanim,viewmodel_python_sw_sprint_loop,inventory,,,,
3542,xanim,viewmodel_python_crawl_in,inventory,,,,
3543,xanim,viewmodel_python_crawl_forward,inventory,,,,
3544,xanim,viewmodel_python_crawl_back,inventory,,,,
3545,xanim,viewmodel_python_crawl_right,inventory,,,,
3546,xanim,viewmodel_python_crawl_left,inventory,,,,
3547,xanim,viewmodel_python_crawl_out,inventory,,,,
3548,xanim,viewmodel_python_sw_ads_fire,inventory,,,,
3549,xanim,viewmodel_python_sw_d2p_in,inventory,,,,
3550,xanim,viewmodel_python_sw_d2p_loop,inventory,,,,
3551,xanim,viewmodel_python_sw_d2p_out,inventory,,,,
3552,xanim,viewmodel_python_sw_ads_up,inventory,,,,
3553,xanim,viewmodel_python_sw_ads_down,inventory,,,,
3554,image,hud_python,inventory,,,,
3555,material,hud_python,inventory,,,,
3556,fx,weapon/shellejects/fx_revolver,inventory,,,,
3557,weapon,python_zm,inventory,,,,
3558,xanim,viewmodel_python_sw_reload,inventory,,,,
3559,weapon,python_upgraded_zm,inventory,,,,
3560,xmodel,t6_wpn_smg_chicom_view,inventory,,,,
3561,xmodel,t6_wpn_smg_chicom_world,inventory,,,,
3562,xmodel,t6_attach_mag_chicom_view,inventory,,,,
3563,xmodel,t6_attach_mag_chicom_world,inventory,,,,
3564,xanim,viewmodel_qcw05_idle,inventory,,,,
3565,xanim,viewmodel_qcw05_fire,inventory,,,,
3566,xanim,viewmodel_qcw05_reload,inventory,,,,
3567,xanim,viewmodel_qcw05_reload_empty,inventory,,,,
3568,xanim,viewmodel_qcw05_pullout,inventory,,,,
3569,xanim,viewmodel_qcw05_first_raise,inventory,,,,
3570,xanim,viewmodel_qcw05_putaway,inventory,,,,
3571,xanim,viewmodel_qcw05_pullout_quick,inventory,,,,
3572,xanim,viewmodel_qcw05_sprint_in,inventory,,,,
3573,xanim,viewmodel_qcw05_sprint_loop,inventory,,,,
3574,xanim,viewmodel_qcw05_sprint_out,inventory,,,,
3575,xanim,viewmodel_qcw05_crawl_in,inventory,,,,
3576,xanim,viewmodel_qcw05_crawl_forward,inventory,,,,
3577,xanim,viewmodel_qcw05_crawl_back,inventory,,,,
3578,xanim,viewmodel_qcw05_crawl_right,inventory,,,,
3579,xanim,viewmodel_qcw05_crawl_left,inventory,,,,
3580,xanim,viewmodel_qcw05_crawl_out,inventory,,,,
3581,xanim,viewmodel_qcw05_ads_fire,inventory,,,,
3582,xanim,viewmodel_qcw05_d2p_in,inventory,,,,
3583,xanim,viewmodel_qcw05_d2p_loop,inventory,,,,
3584,xanim,viewmodel_qcw05_d2p_out,inventory,,,,
3585,xanim,viewmodel_qcw05_ads_up,inventory,,,,
3586,xanim,viewmodel_qcw05_ads_down,inventory,,,,
3587,image,menu_mp_weapons_qcw,inventory,,,,
3588,material,menu_mp_weapons_qcw,inventory,,,,
3589,weapon,qcw05_zm,inventory,,,,
3590,attachmentunique,au_qcw05_none,inventory,,,,
3591,xmodel,t6_attach_fastmag_chicom_view,inventory,,,,
3592,xmodel,t6_attach_fastmag_chicom_world,inventory,,,,
3593,xanim,viewmodel_qcw05_fastmag,inventory,,,,
3594,xanim,viewmodel_qcw05_fastmag_empty,inventory,,,,
3595,xanim,viewmodel_qcw05_fastmag_quick,inventory,,,,
3596,xanim,viewmodel_qcw05_fastmag_empty_quick,inventory,,,,
3597,attachmentunique,au_qcw05_upgraded_dualclip,inventory,,,,
3598,xanim,viewmodel_qcw05_grip_idle,inventory,,,,
3599,xanim,viewmodel_qcw05_grip_fire,inventory,,,,
3600,xanim,viewmodel_qcw05_grip_reload,inventory,,,,
3601,xanim,viewmodel_qcw05_grip_reload_empty,inventory,,,,
3602,xanim,viewmodel_qcw05_grip_pullout,inventory,,,,
3603,xanim,viewmodel_qcw05_grip_putaway,inventory,,,,
3604,xanim,viewmodel_qcw05_grip_first_raise,inventory,,,,
3605,xanim,viewmodel_qcw05_grip_select_fire_in,inventory,,,,
3606,xanim,viewmodel_qcw05_grip_select_fire_out,inventory,,,,
3607,xanim,viewmodel_qcw05_grip_pullout_quick,inventory,,,,
3608,xanim,viewmodel_qcw05_grip_sprint_in,inventory,,,,
3609,xanim,viewmodel_qcw05_grip_sprint_loop,inventory,,,,
3610,xanim,viewmodel_qcw05_grip_sprint_out,inventory,,,,
3611,xanim,viewmodel_qcw05_grip_crawl_in,inventory,,,,
3612,xanim,viewmodel_qcw05_grip_crawl_forward,inventory,,,,
3613,xanim,viewmodel_qcw05_grip_crawl_back,inventory,,,,
3614,xanim,viewmodel_qcw05_grip_crawl_right,inventory,,,,
3615,xanim,viewmodel_qcw05_grip_crawl_left,inventory,,,,
3616,xanim,viewmodel_qcw05_grip_crawl_out,inventory,,,,
3617,xanim,viewmodel_qcw05_grip_ads_fire,inventory,,,,
